well_key,unit_n_rows,unit_n_unique_units,unit_firing_rate,unit_amplitude_median,unit_presence_ratio,unit_rp_contamination,unit_snr,unit_loc_x,unit_loc_y
CX138|260326|T003346|000016|well017,126,126,1.2983333333333336,-31.47125244140625,1.0,0.0,4.519382092601033,1468.85566627462,1299.2942749514432
CX138|260326|T003346|000016|well018,98,98,0.8915477936275165,-31.47125244140625,1.0,0.0,4.119185462713277,986.8024524709213,1329.1380037313074
CX138|260326|T003346|000016|well019,93,93,1.643114251433142,-31.47125244140625,1.0,0.0,4.095506538310564,2127.464087086058,1075.213860020247
CX138|260326|T003346|000016|well020,70,70,1.2198373550193304,-31.47125244140625,1.0,0.0,4.298192349664128,1810.532651687034,1203.7297045196829
CX138|260326|T003346|000016|well021,146,146,1.4698040261298495,-31.47125244140625,1.0,0.0,4.243894308255971,2494.4342723262607,1082.1925333173676
CX138|260326|T003346|000016|well023,99,99,1.439808025596587,-31.47125244140625,1.0,0.0,4.296506561508928,2866.61816018368,938.9939618871957
CX138|260327|T003346|000019|well000,73,73,1.276326312983205,-31.47125244140625,1.0,0.0,4.173743683427978,2572.332693674265,966.1109888228797
CX138|260327|T003346|000019|well001,78,78,1.431284990669155,-31.47125244140625,1.0,0.0,4.361384310732166,2155.0452142359354,805.982700051328
CX138|260327|T003346|000019|well002,86,86,1.041388962943215,-31.47125244140625,1.0,0.0,4.383478690893936,2092.1648457118795,712.8737255883092
CX138|260327|T003346|000019|well003,93,93,1.722873900293255,-37.7655029296875,1.0,0.0,4.445500963549648,2300.179824998514,915.4080935020744
CX138|260327|T003346|000019|well004,100,100,1.4146227672620637,-31.47125244140625,1.0,0.0,4.310540038484756,1517.8354681290557,1129.1715767127644
CX138|260327|T003346|000019|well005,126,126,1.1247000799786724,-37.7655029296875,1.0,0.0,4.782962753954376,2426.7111178244,1159.040230355677
CX138|260327|T003346|000019|well006,79,79,1.189841354486069,-31.47125244140625,1.0,0.0,3.917107239698266,2228.3589958927,829.8198951035941
CX138|260327|T003346|000019|well007,126,126,1.0248633515531265,-31.47125244140625,1.0,0.0,4.584415421168333,1947.5712249128019,954.4968951595554
CX138|260327|T003346|000019|well008,139,139,0.9832022397013732,-37.7655029296875,1.0,0.0,5.687191596102185,1729.006998948907,873.1432085804316
CX138|260327|T003346|000019|well009,103,103,1.246500466604453,-31.47125244140625,1.0,0.0,4.340055648416467,2396.622164937143,1298.752293020925
CX138|260327|T003346|000019|well010,181,181,1.229836021863752,-37.7655029296875,1.0,0.0,5.069469901043139,1576.242859079713,1228.492798787604
