well_key,template_n_rows,template_n_unique_units,template_peak_to_valley,template_peak_trough_ratio,template_half_width,template_repolarization_slope,template_recovery_slope
CX138|260325|T003346|000014|well023,58,58,0.00066,-0.1980143870480394,0.00026,138544.28045490792,-8874.413869825541
CX138|260326|T003346|000016|well000,71,71,0.00063,-0.1997954574355315,0.00026,135429.2905007938,-8086.573273777642
CX138|260326|T003346|000016|well001,107,107,0.00067,-0.1920778762536679,0.00026,134879.4000312695,-7292.679655674498
CX138|260326|T003346|000016|well002,99,99,0.00064,-0.1925466113136563,0.00026,138127.0557863973,-8117.720098156349
CX138|260326|T003346|000016|well003,65,65,0.00068,-0.201897142647076,0.00026,130613.7788762669,-8140.162472257929
CX138|260326|T003346|000016|well004,90,90,0.00066,-0.20236283621390722,0.000255,143345.83493911126,-8537.64314567507
CX138|260326|T003346|000016|well005,124,124,0.00064,-0.19478175948061835,0.00026,159528.0997954715,-9606.272261166083
CX138|260326|T003346|000016|well006,62,62,0.000665,-0.19933432076935315,0.00026,125479.10972359416,-7663.095959279143
CX138|260326|T003346|000016|well007,150,150,0.000735,-0.2159468978858759,0.00029,119506.77057816515,-9017.15333676445
CX138|260326|T003346|000016|well008,159,159,0.0007,-0.2023133980044041,0.00027,134936.0333847305,-9018.586050302094
CX138|260326|T003346|000016|well009,98,98,0.00065,-0.20648921693989808,0.00026,141627.5962201739,-8710.584943327307
CX138|260326|T003346|000016|well010,147,147,0.00069,-0.2041688421454065,0.00027,156626.5682762814,-8941.305366185714
CX138|260326|T003346|000016|well011,137,137,0.0007,-0.2057340956658692,0.00027,147912.3019050663,-9660.877283356644
CX138|260326|T003346|000016|well012,75,75,0.00066,-0.2094367098116602,0.00025,132892.4007658992,-8789.051124336911
CX138|260326|T003346|000016|well013,148,148,0.00069,-0.1896490017215146,0.000255,157430.42907314285,-9300.715465771153
CX138|260326|T003346|000016|well014,120,120,0.0007,-0.21112455218014176,0.00027,134209.7272901507,-9259.690977838618
CX138|260326|T003346|000016|well015,142,142,0.00071,-0.20489013571606465,0.00028,138422.2603645232,-9658.167079129478
CX138|260326|T003346|000016|well016,155,155,0.00072,-0.2031894868328868,0.00027,135819.1992237192,-9814.473242572976
CX138|260326|T003346|000016|well017,126,126,0.000665,-0.20056160422732916,0.00026,139470.61898604085,-8451.703986838997
CX138|260326|T003346|000016|well018,98,98,0.0006850000000000001,-0.1959091502568552,0.00025,129321.99805088539,-8269.081926387033
CX138|260326|T003346|000016|well019,93,93,0.00061,-0.2053679335580254,0.00025,133891.8466321887,-8507.997827533281
CX138|260326|T003346|000016|well020,70,70,0.000665,-0.20492724416751068,0.00026,128463.69487121279,-9063.41397724977
